criteria_prescribing_txt_id,parameter_prescribing_txt_id,pt_position,schedule_code
"32135","32132","1","4535"
"32135","32133","2","4535"
"32135","32134","3","4535"
"32138","32136","1","4535"
"32152","32151","1","4535"
"32154","32153","1","4535"
"32156","32155","1","4535"
"32160","32145","1","4535"
"32170","32171","1","4535"
"32173","24995","1","4535"
"32173","32172","2","4535"
"32176","32174","1","4535"
"32176","32175","2","4535"
"32179","32177","1","4535"
"32179","32178","2","4535"
"32181","32180","1","4535"
"32188","32187","1","4535"
"32190","32189","1","4535"
"32202","32201","1","4535"
"32206","32205","1","4535"
"32208","32207","1","4535"
"32209","29772","1","4535"
"32209","29773","2","4535"
"32209","29774","3","4535"
"32209","30780","4","4535"
"32212","32210","1","4535"
"32215","32213","1","4535"
"32215","32214","2","4535"
"32220","32219","1","4535"
"32220","25029","2","4535"
"32220","25031","3","4535"
"32225","32177","1","4535"
"32225","32178","2","4535"
"32225","32224","3","4535"
"32229","32213","1","4535"
"32229","32214","2","4535"
"32229","32228","3","4535"
"32232","32178","1","4535"
"32232","32224","2","4535"
"32235","32214","1","4535"
"32235","32234","2","4535"
"32240","32239","1","4535"
"32242","32241","1","4535"
"32246","32245","1","4535"
"32252","32253","1","4535"
"32255","32254","1","4535"
"32257","32256","1","4535"
"32263","32262","1","4535"
"32265","32264","1","4535"
"32267","32266","1","4535"
"32269","32268","1","4535"
"32271","32270","1","4535"
"32273","32272","1","4535"
"32275","32274","1","4535"
"32293","32291","1","4535"
"32293","32292","2","4535"
"32303","32302","1","4535"
"32308","29766","1","4535"
"32308","30796","2","4535"
"32308","29768","3","4535"
"32331","32330","1","4535"
"32334","28805","1","4535"
"32334","32335","2","4535"
"32340","32339","1","4535"
"32342","32341","1","4535"
"32351","32350","1","4535"
"32353","32352","1","4535"
"32356","32354","1","4535"
"32356","32355","2","4535"
"32358","32357","1","4535"
"32360","32359","1","4535"
"32362","32361","1","4535"
"32374","32373","1","4535"
"32376","32375","1","4535"
"32378","32377","1","4535"
"32380","32379","1","4535"
"32382","32381","1","4535"
"32384","32383","1","4535"
"32388","32387","1","4535"
"32390","32389","1","4535"
"32394","32392","1","4535"
"32394","32393","2","4535"
"32396","32395","1","4535"
"32410","32409","1","4535"
"32415","32411","1","4535"
"32415","32412","2","4535"
"32415","32413","3","4535"
"32415","32414","4","4535"
"32417","32416","1","4535"
"32419","32418","1","4535"
"32419","27502","2","4535"
"32425","32424","1","4535"
"32427","32426","1","4535"
"32438","32437","1","4535"
"32440","32439","1","4535"
"32445","32444","1","4535"
"32448","32446","1","4535"
"32448","32447","2","4535"
"32452","32451","1","4535"
"32455","32454","1","4535"
"32471","32470","1","4535"
"32471","32472","2","4535"
"32471","32473","3","4535"
"32475","29003","1","4535"
"32475","29004","2","4535"
"32475","32474","3","4535"
"32478","32476","1","4535"
"32478","32477","2","4535"
"32480","32479","1","4535"
"32482","32481","1","4535"
"32484","32483","1","4535"
"32487","32486","1","4535"
"32490","32489","1","4535"
"32492","32491","1","4535"
"32494","10962","1","4535"
"32494","32493","2","4535"
"32497","32495","1","4535"
"32497","32496","2","4535"
"32499","32498","1","4535"
"32500","32501","1","4535"
"32511","32510","1","4535"
"32535","32534","1","4535"
"32550","32549","1","4535"
"32552","32551","1","4535"
"32554","32553","1","4535"
"32556","32555","1","4535"
"32556","32557","2","4535"
"32556","32558","3","4535"
"32556","32559","4","4535"
"32556","32560","5","4535"
"32556","32561","6","4535"
"32563","32562","1","4535"
"32568","32567","1","4535"
"32571","32570","1","4535"
"32573","32572","1","4535"
"32575","32574","1","4535"
"32575","32576","2","4535"
"32578","32577","1","4535"
"32580","32579","1","4535"
"32584","32583","1","4535"
"32588","32587","1","4535"
"32588","32589","2","4535"
"32591","32590","1","4535"
"32607","32606","1","4535"
"32609","32608","1","4535"
"32611","32610","1","4535"
"32614","32612","1","4535"
"32614","32613","2","4535"
"32616","32615","1","4535"
"32624","32622","1","4535"
"32624","32623","2","4535"
"32627","32626","1","4535"
"32660","32659","1","4535"
"32662","32661","1","4535"
"32665","32664","1","4535"
"32667","32666","1","4535"
"32682","32681","1","4535"
"32684","32683","1","4535"
"32686","32685","1","4535"
"32688","32687","1","4535"
"32690","32689","1","4535"
"32697","32696","1","4535"
"32702","26841","1","4535"
"32702","26842","2","4535"
"32702","26843","3","4535"
"32702","32701","4","4535"
"32707","32705","1","4535"
"32707","32706","2","4535"
"32709","32708","1","4535"
"32713","32710","1","4535"
"32716","32711","1","4535"
"32717","32712","1","4535"
"32719","32718","1","4535"
"32723","32722","1","4535"
"32725","31903","1","4535"
"32726","32728","1","4535"
"32726","32727","2","4535"
"32731","26590","1","4535"
"32731","32730","2","4535"
"32733","32732","1","4535"
"32735","32734","1","4535"
"32750","32749","1","4535"
"32753","32751","1","4535"
"32753","32752","2","4535"
"32753","22839","3","4535"
"32756","32754","1","4535"
"32756","32755","2","4535"
"32758","32757","1","4535"
"32779","32778","1","4535"
"32781","32780","1","4535"
"32785","32784","1","4535"
"32786","26900","1","4535"
"32786","26901","2","4535"
"32786","26843","3","4535"
"32786","32701","4","4535"
"32793","32792","1","4535"
"32795","32794","1","4535"
"32801","32800","1","4535"
"32803","32802","1","4535"
"32805","32804","1","4535"
"32822","32821","1","4535"
"32824","32823","1","4535"
"32826","32825","1","4535"
"32826","32827","2","4535"
"32829","32828","1","4535"
"32833","32832","1","4535"
"32835","32834","1","4535"
"32837","32836","1","4535"
"32839","32838","1","4535"
"32841","32840","1","4535"
"32841","32842","2","4535"
"32846","32845","1","4535"
"32860","32858","1","4535"
"32860","32859","2","4535"
"32862","23834","1","4535"
"32862","32861","2","4535"
"32864","25216","1","4535"
"32864","32861","2","4535"
"32899","32898","1","4535"
"32901","32900","1","4535"
"32909","32908","1","4535"
"32911","32910","1","4535"
"32913","32912","1","4535"
"32917","32914","1","4535"
"32917","32915","2","4535"
"32917","32916","3","4535"
"32919","30434","1","4535"
"32919","32918","2","4535"
"32921","32920","1","4535"
"32923","32922","1","4535"
"32927","32926","1","4535"
"32929","32928","1","4535"
"32930","33020","1","4535"
"32938","32937","1","4535"
"32942","32941","1","4535"
"32944","32943","1","4535"
"32947","32945","1","4535"
"32947","32946","2","4535"
"32951","32950","1","4535"
"32957","32956","1","4535"
"32959","32958","1","4535"
"32961","32960","1","4535"
"32963","32962","1","4535"
"32966","32964","1","4535"
"32966","32965","2","4535"
"32968","32967","1","4535"
"32970","32969","1","4535"
"32976","32975","1","4535"
"32979","32977","1","4535"
"32979","32978","2","4535"
"32981","32980","1","4535"
"32983","32982","1","4535"
"32985","32984","1","4535"
"32990","32989","1","4535"
"32992","32991","1","4535"
"32994","32993","1","4535"
"32996","32995","1","4535"
"33001","33000","1","4535"
"33004","33003","1","4535"
"33004","30101","2","4535"
"33007","33006","1","4535"
"33009","33008","1","4535"
"33012","33010","1","4535"
"33012","33011","2","4535"
"33015","33014","1","4535"
"33024","33023","1","4535"
"33027","33026","1","4535"
"33029","33028","1","4535"
"33032","33030","1","4535"
"33032","33031","2","4535"
"33032","33033","3","4535"
"33039","33038","1","4535"
"33042","33041","1","4535"
"33043","22434","1","4535"
"33043","26361","2","4535"
"33043","26362","3","4535"
"33043","26363","4","4535"
"33058","33056","1","4535"
"33058","33057","2","4535"
"33060","33059","1","4535"
"33062","33061","1","4535"
"33067","33066","1","4535"
"33070","33069","1","4535"
"33072","33071","1","4535"
"33072","32965","2","4535"
"33074","33073","1","4535"
"33082","33081","1","4535"
"33085","33083","1","4535"
"33085","33084","2","4535"
"33094","33093","1","4535"
"33096","33095","1","4535"
"33098","33097","1","4535"
"33101","33099","1","4535"
"33101","33100","2","4535"
"33104","26521","1","4535"
"33106","33105","1","4535"
"33108","33107","1","4535"
"33110","33109","1","4535"
"33112","33111","1","4535"
"33115","33113","1","4535"
"33115","33114","2","4535"
"33117","33116","1","4535"
"33119","33118","1","4535"
"33123","33121","1","4535"
"33123","33122","2","4535"
"33129","28619","1","4535"
"33129","28620","2","4535"
"33129","28621","3","4535"
"33129","33127","4","4535"
"33132","33131","1","4535"
"33135","33134","1","4535"
"33137","33136","1","4535"
"33139","33138","1","4535"
"33142","28765","1","4535"
"33142","28766","2","4535"
"33142","33140","3","4535"
"33145","33143","1","4535"
"33145","33144","2","4535"
"33149","33148","1","4535"
"33152","33150","1","4535"
"33152","33151","2","4535"
"33154","33153","1","4535"
"33157","33155","1","4535"
"33157","33156","2","4535"
"33169","33168","1","4535"
"33179","33177","1","4535"
"33179","33178","2","4535"
"33207","33206","1","4535"
"33209","33208","1","4535"
"33212","33210","1","4535"
"33212","33211","2","4535"
"33214","33213","1","4535"
"33216","33215","1","4535"
"33218","33210","1","4535"
"33223","33222","1","4535"
"33225","33224","1","4535"
"33227","33226","1","4535"
"33232","33233","1","4535"
"33232","33234","2","4535"
"33238","33237","1","4535"
"33241","33239","1","4535"
"33242","33240","1","4535"
"33245","33243","1","4535"
"33245","33244","2","4535"
"33247","33246","1","4535"
"33249","33248","1","4535"
"33251","33250","1","4535"
"33257","33255","1","4535"
"33257","33256","2","4535"
"33260","33258","1","4535"
"33260","33259","2","4535"
"33271","33269","1","4535"
"33271","33270","2","4535"
"33276","22845","1","4535"
"33276","33275","2","4535"
"33291","33290","1","4535"
"33293","33292","1","4535"
"33295","33294","1","4535"
"33297","33296","1","4535"
"33299","33298","1","4535"
"33317","33316","1","4535"
"33319","33318","1","4535"
"33321","33320","1","4535"
"33324","33323","1","4535"
"33326","33325","1","4535"
"33329","33327","1","4535"
"33329","33328","2","4535"
"33334","33332","1","4535"
"33334","33333","2","4535"
"33343","33342","1","4535"
"33343","33344","2","4535"
"33347","33346","1","4535"
"33347","33348","2","4535"
"33360","33359","1","4535"
"33362","33361","1","4535"
"33365","15999","1","4535"
"33365","33366","2","4535"
"33368","33367","1","4535"
"33373","33371","1","4535"
"33373","33372","2","4535"
"33375","33374","1","4535"
"33380","33379","1","4535"
"33382","33381","1","4535"
"33398","33397","1","4535"
"33432","33431","1","4535"
"33434","33433","1","4535"
"33434","33471","2","4535"
"33436","33435","1","4535"
"33444","8656","1","4535"
"33444","33443","2","4535"
"33448","33447","1","4535"
"33451","33450","1","4535"
"33453","33452","1","4535"
"33455","33454","1","4535"
"33457","33456","1","4535"
"33457","33440","2","4535"
"33457","33441","3","4535"
"33459","33458","1","4535"
"33462","33461","1","4535"
"33467","33465","1","4535"
"33467","33466","2","4535"
"33473","33472","1","4535"
"33477","33474","1","4535"
"33477","33475","2","4535"
"33477","33476","3","4535"
"33479","33478","1","4535"
"33481","33480","1","4535"
"33483","33482","1","4535"
"33486","33484","1","4535"
"33486","33485","2","4535"
"33513","33512","1","4535"
"33523","33522","1","4535"
"33525","33524","1","4535"
"33527","33526","1","4535"
"33529","33528","1","4535"
"33533","33532","1","4535"
"33535","33534","1","4535"
"33537","24607","1","4535"
"33537","33536","2","4535"
"33541","33538","1","4535"
"33541","33540","2","4535"
"33545","33544","1","4535"
"33548","33547","1","4535"
"33550","33549","1","4535"
"33552","33551","1","4535"
"33558","33557","1","4535"
"33560","33559","1","4535"
"33562","33561","1","4535"
"33564","33563","1","4535"
"33567","33566","1","4535"
"33569","33568","1","4535"
"33607","33606","1","4535"
"33609","33608","1","4535"
"33623","29891","1","4535"
"33623","33622","2","4535"
"33626","33624","1","4535"
"33626","33625","2","4535"
"33702","33700","1","4535"
"33702","33701","2","4535"
"33722","33721","1","4535"
"33724","33723","1","4535"
"33731","33729","1","4535"
"33731","33730","2","4535"
"33736","33735","1","4535"
"33738","33737","1","4535"
"33740","33739","1","4535"
"33742","33741","1","4535"
"33748","33747","1","4535"
"33751","33750","1","4535"
"33761","33760","1","4535"
"33763","33762","1","4535"
"33765","33764","1","4535"
"33776","33774","1","4535"
"33776","33775","2","4535"
"33780","33777","1","4535"
"33780","33778","2","4535"
"33780","33779","3","4535"
"33782","33781","1","4535"
"33790","33787","1","4535"
"33790","33788","2","4535"
"33790","33789","3","4535"
"33792","33791","1","4535"
"33800","33797","1","4535"
"33800","33798","2","4535"
"33800","22634","3","4535"
"33800","33799","4","4535"
"33803","33801","1","4535"
"33803","33802","2","4535"
"33805","33804","1","4535"
"33805","27802","2","4535"
"33808","33807","1","4535"
"33815","33814","1","4535"
"33819","33816","1","4535"
"33819","33817","2","4535"
"33819","33818","3","4535"
"33821","33820","1","4535"
"33823","33822","1","4535"
"33832","33831","1","4535"
"33837","33835","1","4535"
"33837","33836","2","4535"
"33837","11195","3","4535"
"33840","33838","1","4535"
"33840","33839","2","4535"
"33869","33741","1","4535"
"33869","33749","2","4535"
"33872","33870","1","4535"
"33872","27802","2","4535"
"33877","33876","1","4535"
"33883","33881","1","4535"
"33883","33882","2","4535"
"33918","33917","1","4535"
"33922","33921","1","4535"
"33958","33957","1","4535"
"33961","33960","1","4535"
"33964","33962","1","4535"
"33964","33963","2","4535"
"33969","33966","1","4535"
"33969","33967","2","4535"
"33969","33968","3","4535"
"33996","33995","1","4535"
"33998","33997","1","4535"
"33998","33999","2","4535"
"33998","34001","3","4535"
"34000","34008","1","4535"
"34000","34009","2","4535"
"34000","34010","3","4535"
"34002","34003","1","4535"
"34002","34004","2","4535"
"34002","34005","3","4535"
"34007","34006","1","4535"
"34014","34013","1","4535"
"34017","34016","1","4535"
"34023","34022","1","4535"
"34025","34024","1","4535"
"34027","34026","1","4535"
"34029","33170","1","4535"
"34029","33171","2","4535"
"34029","34028","3","4535"
"34039","34038","1","4535"
"34039","33999","2","4535"
"34039","34040","3","4535"
"34044","34041","1","4535"
"34044","34042","2","4535"
"34044","34043","3","4535"
"34060","34059","1","4535"
"34066","34065","1","4535"
"34068","27283","1","4535"
"34068","34069","2","4535"
"34072","24756","1","4535"
"34072","34073","2","4535"
"34076","34033","1","4535"
"34076","33440","2","4535"
"34076","33441","3","4535"
"34079","34077","1","4535"
"34079","34078","2","4535"
"34080","34081","1","4535"
"34084","22474","1","4535"
"34084","34069","2","4535"
"34088","24779","1","4535"
"34088","34073","2","4535"
"34099","34098","1","4535"
"34099","34078","2","4535"
"34112","33255","1","4535"
"34112","34111","2","4535"
"34114","33255","1","4535"
"34114","34113","2","4535"
"34116","34115","1","4535"
"34118","31960","1","4535"
"34118","31962","2","4535"
"34118","34117","3","4535"
"34120","33255","1","4535"
"34120","34119","2","4535"
"34164","34163","1","4535"
"34201","34200","1","4535"
"34203","34202","1","4535"
"34205","19200","1","4535"
"34205","7881","2","4535"
"34205","34204","3","4535"
"34207","34206","1","4535"
"34211","22851","1","4535"
"34211","34047","2","4535"
"34237","34242","1","4535"
"34237","34078","2","4535"
"34244","34243","1","4535"
"34286","34287","1","4535"
