li_item_id,percentage_applied,event_type_code,schedule_code
"12984J_11577_1344_5822_55215","40.18","SPR_SINGLE_PD","4535"
"12984J_11577_1344_5822_56350","40.18","SPR_SINGLE_PD","4535"
"12984J_11577_1344_5822_7094","40.18","SPR_SINGLE_PD","4535"
"12985K_11577_1344_5822_55212","40.18","SPR_SINGLE_PD","4535"
"12985K_11577_1344_5822_55214","40.18","SPR_SINGLE_PD","4535"
"12985K_11577_1344_5822_55215","40.18","SPR_SINGLE_PD","4535"
"12985K_11577_1344_5822_56350","40.18","SPR_SINGLE_PD","4535"
"12985K_11577_1344_5822_7094","40.18","SPR_SINGLE_PD","4535"
"12986L_8839_1344_5820_55276","40.18","SPR_SINGLE_PD","4535"
"12986L_8839_1344_5820_55278","40.18","SPR_SINGLE_PD","4535"
"12986L_8839_1344_5820_55286","40.18","SPR_SINGLE_PD","4535"
"12986L_8839_1344_5820_56348","40.18","SPR_SINGLE_PD","4535"
"12986L_8839_1344_5820_7092","40.18","SPR_SINGLE_PD","4535"
"12988N_8119_1344_5819_55198","40.18","SPR_SINGLE_PD","4535"
"12988N_8119_1344_5819_55199","40.18","SPR_SINGLE_PD","4535"
"12988N_8119_1344_5819_55200","40.18","SPR_SINGLE_PD","4535"
"12988N_8119_1344_5819_56347","40.18","SPR_SINGLE_PD","4535"
"12988N_8119_1344_5819_7091","40.18","SPR_SINGLE_PD","4535"
"12991R_8839_1344_5820_55276","40.18","SPR_SINGLE_PD","4535"
"12991R_8839_1344_5820_55278","40.18","SPR_SINGLE_PD","4535"
"12991R_8839_1344_5820_55286","40.18","SPR_SINGLE_PD","4535"
"12991R_8839_1344_5820_56348","40.18","SPR_SINGLE_PD","4535"
"12991R_8839_1344_5820_7092","40.18","SPR_SINGLE_PD","4535"
"12993W_9505_1344_5821_55293","40.18","SPR_SINGLE_PD","4535"
"12993W_9505_1344_5821_55295","40.18","SPR_SINGLE_PD","4535"
"12993W_9505_1344_5821_55302","40.18","SPR_SINGLE_PD","4535"
"12993W_9505_1344_5821_56349","40.18","SPR_SINGLE_PD","4535"
"12993W_9505_1344_5821_7093","40.18","SPR_SINGLE_PD","4535"
"1330B_11163_592_3163_29008","11.13","SPR_SINGLE_PD","4535"
"1330B_11163_592_3163_55366","11.13","SPR_SINGLE_PD","4535"
"13366L_22877_1341_47000_47009","17.65","SPR_SINGLE_PD","4535"
"13366L_22877_1341_47000_58527","17.65","SPR_SINGLE_PD","4535"
"13366L_22877_1341_47000_59089","17.65","SPR_SINGLE_PD","4535"
"13366L_22877_1341_47000_59318","17.65","SPR_SINGLE_PD","4535"
"13366L_22877_1341_47000_66293","17.65","SPR_SINGLE_PD","4535"
"13385L_8204_1229_5507_45662","20.16","SPR_COMBO_PD","4535"
"13385L_8204_1229_5507_45663","20.16","SPR_COMBO_PD","4535"
"13385L_8204_1229_5507_47246","20.16","SPR_COMBO_PD","4535"
"13385L_8204_1229_5507_48811","20.16","SPR_COMBO_PD","4535"
"13385L_8204_1229_5507_48945","20.16","SPR_COMBO_PD","4535"
"13385L_8204_1229_5507_56833","20.16","SPR_COMBO_PD","4535"
"13385L_8204_1229_5507_58552","20.16","SPR_COMBO_PD","4535"
"13385L_8204_1229_5507_6642","20.16","SPR_COMBO_PD","4535"
"13439H_10762_1108_5148_15034","15.63","SPR_COMBO_PD","4535"
"13439H_10762_1108_5148_15035","15.63","SPR_COMBO_PD","4535"
"13440J_11426_1191_5422_45171","17.21","SPR_SINGLE_PD","4535"
"13440J_11426_1191_5422_45276","17.21","SPR_SINGLE_PD","4535"
"13440J_11426_1191_5422_45647","17.21","SPR_SINGLE_PD","4535"
"13440J_11426_1191_5422_45650","17.21","SPR_SINGLE_PD","4535"
"13440J_11426_1191_5422_45651","17.21","SPR_SINGLE_PD","4535"
"13440J_11426_1191_5422_45653","17.21","SPR_SINGLE_PD","4535"
"13440J_11426_1191_5422_56332","17.21","SPR_SINGLE_PD","4535"
"13440J_11426_1191_5422_58376","17.21","SPR_SINGLE_PD","4535"
"13440J_11426_1191_5422_6531","17.21","SPR_SINGLE_PD","4535"
"13440J_11426_1191_5422_66059","17.21","SPR_SINGLE_PD","4535"
"13442L_11680_1229_5508_45664","20.16","SPR_COMBO_PD","4535"
"13442L_11680_1229_5508_45665","20.16","SPR_COMBO_PD","4535"
"13442L_11680_1229_5508_47248","20.16","SPR_COMBO_PD","4535"
"13442L_11680_1229_5508_48812","20.16","SPR_COMBO_PD","4535"
"13442L_11680_1229_5508_48946","20.16","SPR_COMBO_PD","4535"
"13442L_11680_1229_5508_56834","20.16","SPR_COMBO_PD","4535"
"13442L_11680_1229_5508_58553","20.16","SPR_COMBO_PD","4535"
"13442L_11680_1229_5508_6643","20.16","SPR_COMBO_PD","4535"
"13443M_8000_1149_5283_37502","14.56","SPR_SINGLE_PD","4535"
"13443M_8000_1149_5283_58460","14.56","SPR_SINGLE_PD","4535"
"13443M_8000_1149_5283_6219","14.56","SPR_SINGLE_PD","4535"
"13443M_8000_1149_5283_6220","14.56","SPR_SINGLE_PD","4535"
"13443M_8000_1149_5283_6221","14.56","SPR_SINGLE_PD","4535"
"13443M_8000_1149_5283_6222","14.56","SPR_SINGLE_PD","4535"
"13443M_8000_1149_5283_6225","14.56","SPR_SINGLE_PD","4535"
"13444N_8699_1149_5281_37503","14.56","SPR_SINGLE_PD","4535"
"13444N_8699_1149_5281_58458","14.56","SPR_SINGLE_PD","4535"
"13444N_8699_1149_5281_6197","14.56","SPR_SINGLE_PD","4535"
"13444N_8699_1149_5281_6198","14.56","SPR_SINGLE_PD","4535"
"13444N_8699_1149_5281_6199","14.56","SPR_SINGLE_PD","4535"
"13444N_8699_1149_5281_6200","14.56","SPR_SINGLE_PD","4535"
"13444N_8699_1149_5281_6203","14.56","SPR_SINGLE_PD","4535"
"13462M_11820_1341_25974_25977","17.65","SPR_SINGLE_PD","4535"
"13462M_11820_1341_25974_57136","17.65","SPR_SINGLE_PD","4535"
"13462M_11820_1341_25974_57144","17.65","SPR_SINGLE_PD","4535"
"13462M_11820_1341_25974_57151","17.65","SPR_SINGLE_PD","4535"
"13462M_11820_1341_25974_58528","17.65","SPR_SINGLE_PD","4535"
"13462M_11820_1341_25974_59090","17.65","SPR_SINGLE_PD","4535"
"13462M_11820_1341_25974_59297","17.65","SPR_SINGLE_PD","4535"
"13462M_11820_1341_25974_65900","17.65","SPR_SINGLE_PD","4535"
"13462M_11820_1341_25974_66071","17.65","SPR_SINGLE_PD","4535"
"13462M_11820_1341_25974_66288","17.65","SPR_SINGLE_PD","4535"
"13462M_11820_1341_25974_66292","17.65","SPR_SINGLE_PD","4535"
"13463N_10415_1341_30159_30161","17.65","SPR_SINGLE_PD","4535"
"13463N_10415_1341_30159_57134","17.65","SPR_SINGLE_PD","4535"
"13463N_10415_1341_30159_57143","17.65","SPR_SINGLE_PD","4535"
"13463N_10415_1341_30159_57149","17.65","SPR_SINGLE_PD","4535"
"13463N_10415_1341_30159_58525","17.65","SPR_SINGLE_PD","4535"
"13463N_10415_1341_30159_59087","17.65","SPR_SINGLE_PD","4535"
"13463N_10415_1341_30159_59295","17.65","SPR_SINGLE_PD","4535"
"13463N_10415_1341_30159_65898","17.65","SPR_SINGLE_PD","4535"
"13463N_10415_1341_30159_66069","17.65","SPR_SINGLE_PD","4535"
"13463N_10415_1341_30159_66286","17.65","SPR_SINGLE_PD","4535"
"13463N_10415_1341_30159_66290","17.65","SPR_SINGLE_PD","4535"
"13475F_7946_371_2353_34906","18.8","SPR_SINGLE_PD","4535"
"13475F_7946_371_2353_35124","18.8","SPR_SINGLE_PD","4535"
"13475F_7946_371_2353_35747","18.8","SPR_SINGLE_PD","4535"
"13475F_7946_371_2353_8382","18.8","SPR_SINGLE_PD","4535"
"13521P_10940_1341_5810_57133","17.67","SPR_SINGLE_PD","4535"
"13521P_10940_1341_5810_57142","17.67","SPR_SINGLE_PD","4535"
"13521P_10940_1341_5810_57148","17.67","SPR_SINGLE_PD","4535"
"13521P_10940_1341_5810_58524","17.67","SPR_SINGLE_PD","4535"
"13521P_10940_1341_5810_59086","17.67","SPR_SINGLE_PD","4535"
"13521P_10940_1341_5810_59294","17.67","SPR_SINGLE_PD","4535"
"13521P_10940_1341_5810_65899","17.67","SPR_SINGLE_PD","4535"
"13521P_10940_1341_5810_66068","17.67","SPR_SINGLE_PD","4535"
"13521P_10940_1341_5810_66285","17.67","SPR_SINGLE_PD","4535"
"13521P_10940_1341_5810_66289","17.67","SPR_SINGLE_PD","4535"
"13521P_10940_1341_5810_7079","17.67","SPR_SINGLE_PD","4535"
"13535J_8630_1229_5509_45666","20.16","SPR_COMBO_PD","4535"
"13535J_8630_1229_5509_45667","20.16","SPR_COMBO_PD","4535"
"13535J_8630_1229_5509_47243","20.16","SPR_COMBO_PD","4535"
"13535J_8630_1229_5509_48813","20.16","SPR_COMBO_PD","4535"
"13535J_8630_1229_5509_48948","20.16","SPR_COMBO_PD","4535"
"13535J_8630_1229_5509_56835","20.16","SPR_COMBO_PD","4535"
"13535J_8630_1229_5509_58554","20.16","SPR_COMBO_PD","4535"
"13535J_8630_1229_5509_6644","20.16","SPR_COMBO_PD","4535"
"1354G_11871_1270_5633_52732","69.47","SPR_SINGLE_PD","4535"
"1354G_11871_1270_5633_53286","69.47","SPR_SINGLE_PD","4535"
"1354G_11871_1270_5633_53291","69.47","SPR_SINGLE_PD","4535"
"1354G_11871_1270_5633_54747","69.47","SPR_SINGLE_PD","4535"
"1354G_11871_1270_5633_58513","69.47","SPR_SINGLE_PD","4535"
"1354G_11871_1270_5633_59340","69.47","SPR_SINGLE_PD","4535"
"1354G_11871_1270_5633_6827","69.47","SPR_SINGLE_PD","4535"
"13595M_7926_1229_5510_45668","20.16","SPR_COMBO_PD","4535"
"13595M_7926_1229_5510_45669","20.16","SPR_COMBO_PD","4535"
"13595M_7926_1229_5510_47242","20.16","SPR_COMBO_PD","4535"
"13595M_7926_1229_5510_48814","20.16","SPR_COMBO_PD","4535"
"13595M_7926_1229_5510_48950","20.16","SPR_COMBO_PD","4535"
"13595M_7926_1229_5510_56836","20.16","SPR_COMBO_PD","4535"
"13595M_7926_1229_5510_58555","20.16","SPR_COMBO_PD","4535"
"13595M_7926_1229_5510_6645","20.16","SPR_COMBO_PD","4535"
"13630J_9505_1344_5821_55293","40.18","SPR_SINGLE_PD","4535"
"13630J_9505_1344_5821_55295","40.18","SPR_SINGLE_PD","4535"
"13630J_9505_1344_5821_55302","40.18","SPR_SINGLE_PD","4535"
"13630J_9505_1344_5821_56349","40.18","SPR_SINGLE_PD","4535"
"13630J_9505_1344_5821_7093","40.18","SPR_SINGLE_PD","4535"
"13636Q_11577_1344_5822_55212","40.18","SPR_SINGLE_PD","4535"
"13636Q_11577_1344_5822_55214","40.18","SPR_SINGLE_PD","4535"
"13636Q_11577_1344_5822_55215","40.18","SPR_SINGLE_PD","4535"
"13636Q_11577_1344_5822_56350","40.18","SPR_SINGLE_PD","4535"
"13636Q_11577_1344_5822_7094","40.18","SPR_SINGLE_PD","4535"
"13641Y_8839_1344_5820_55276","40.18","SPR_SINGLE_PD","4535"
"13641Y_8839_1344_5820_55278","40.18","SPR_SINGLE_PD","4535"
"13641Y_8839_1344_5820_55286","40.18","SPR_SINGLE_PD","4535"
"13641Y_8839_1344_5820_56348","40.18","SPR_SINGLE_PD","4535"
"13641Y_8839_1344_5820_7092","40.18","SPR_SINGLE_PD","4535"
"13642B_11577_1344_5822_55212","40.18","SPR_SINGLE_PD","4535"
"13642B_11577_1344_5822_55214","40.18","SPR_SINGLE_PD","4535"
"13642B_11577_1344_5822_55215","40.18","SPR_SINGLE_PD","4535"
"13642B_11577_1344_5822_56350","40.18","SPR_SINGLE_PD","4535"
"13642B_11577_1344_5822_7094","40.18","SPR_SINGLE_PD","4535"
"13657T_8839_1344_5820_55276","40.18","SPR_SINGLE_PD","4535"
"13657T_8839_1344_5820_55278","40.18","SPR_SINGLE_PD","4535"
"13657T_8839_1344_5820_55286","40.18","SPR_SINGLE_PD","4535"
"13657T_8839_1344_5820_56348","40.18","SPR_SINGLE_PD","4535"
"13657T_8839_1344_5820_7092","40.18","SPR_SINGLE_PD","4535"
"13658W_8119_1344_5819_55198","40.18","SPR_SINGLE_PD","4535"
"13658W_8119_1344_5819_55199","40.18","SPR_SINGLE_PD","4535"
"13658W_8119_1344_5819_55200","40.18","SPR_SINGLE_PD","4535"
"13658W_8119_1344_5819_56347","40.18","SPR_SINGLE_PD","4535"
"13658W_8119_1344_5819_7091","40.18","SPR_SINGLE_PD","4535"
"13660Y_9505_1344_5821_55293","40.18","SPR_SINGLE_PD","4535"
"13660Y_9505_1344_5821_55295","40.18","SPR_SINGLE_PD","4535"
"13660Y_9505_1344_5821_55302","40.18","SPR_SINGLE_PD","4535"
"13660Y_9505_1344_5821_56349","40.18","SPR_SINGLE_PD","4535"
"13660Y_9505_1344_5821_7093","40.18","SPR_SINGLE_PD","4535"
"13661B_8119_1344_5819_55198","40.18","SPR_SINGLE_PD","4535"
"13661B_8119_1344_5819_55199","40.18","SPR_SINGLE_PD","4535"
"13661B_8119_1344_5819_55200","40.18","SPR_SINGLE_PD","4535"
"13661B_8119_1344_5819_56347","40.18","SPR_SINGLE_PD","4535"
"13661B_8119_1344_5819_7091","40.18","SPR_SINGLE_PD","4535"
"13772W_12327_1142_5257_46532","23.23","SPR_SINGLE_PD","4535"
"13772W_12327_1142_5257_55086","23.23","SPR_SINGLE_PD","4535"
"13772W_12327_1142_5257_55417","23.23","SPR_SINGLE_PD","4535"
"13773X_12327_1142_5257_46532","23.23","SPR_SINGLE_PD","4535"
"13773X_12327_1142_5257_55086","23.23","SPR_SINGLE_PD","4535"
"13773X_12327_1142_5257_55417","23.23","SPR_SINGLE_PD","4535"
"13788Q_28150_33785_57396_57398","30.78","SPR_SINGLE_PD","4535"
"13788Q_28150_33785_57396_57694","30.78","SPR_SINGLE_PD","4535"
"13794B_28148_33785_57383_57387","30.78","SPR_SINGLE_PD","4535"
"13803L_28148_33785_57388_57390","30.78","SPR_SINGLE_PD","4535"
"13803L_28148_33785_57388_57693","30.78","SPR_SINGLE_PD","4535"
"13811X_28150_33785_57396_57398","30.78","SPR_SINGLE_PD","4535"
"13811X_28150_33785_57396_57694","30.78","SPR_SINGLE_PD","4535"
"13812Y_28150_33785_57391_57395","30.78","SPR_SINGLE_PD","4535"
"13813B_28148_33785_57383_57387","30.78","SPR_SINGLE_PD","4535"
"13814C_28148_33785_57388_57390","30.78","SPR_SINGLE_PD","4535"
"13814C_28148_33785_57388_57693","30.78","SPR_SINGLE_PD","4535"
"13815D_28150_33785_57391_57395","30.78","SPR_SINGLE_PD","4535"
"1381Q_11173_1270_5634_52739","69.47","SPR_SINGLE_PD","4535"
"1381Q_11173_1270_5634_53288","69.47","SPR_SINGLE_PD","4535"
"1381Q_11173_1270_5634_53292","69.47","SPR_SINGLE_PD","4535"
"1381Q_11173_1270_5634_54748","69.47","SPR_SINGLE_PD","4535"
"1381Q_11173_1270_5634_58511","69.47","SPR_SINGLE_PD","4535"
"1381Q_11173_1270_5634_59341","69.47","SPR_SINGLE_PD","4535"
"1381Q_11173_1270_5634_6828","69.47","SPR_SINGLE_PD","4535"
"13838H_8935_1367_5876_53368","31.11","SPR_SINGLE_PD","4535"
"13838H_8935_1367_5876_53372","31.11","SPR_SINGLE_PD","4535"
"13838H_8935_1367_5876_53376","31.11","SPR_SINGLE_PD","4535"
"13838H_8935_1367_5876_53517","31.11","SPR_SINGLE_PD","4535"
"13838H_8935_1367_5876_53529","31.11","SPR_SINGLE_PD","4535"
"13838H_8935_1367_5876_7153","31.11","SPR_SINGLE_PD","4535"
"13839J_8235_1367_5875_53367","31.11","SPR_SINGLE_PD","4535"
"13839J_8235_1367_5875_53371","31.11","SPR_SINGLE_PD","4535"
"13839J_8235_1367_5875_53375","31.11","SPR_SINGLE_PD","4535"
"13839J_8235_1367_5875_53516","31.11","SPR_SINGLE_PD","4535"
"13839J_8235_1367_5875_53527","31.11","SPR_SINGLE_PD","4535"
"13839J_8235_1367_5875_7152","31.11","SPR_SINGLE_PD","4535"
"13867W_8235_1367_5875_53367","31.11","SPR_SINGLE_PD","4535"
"13867W_8235_1367_5875_53371","31.11","SPR_SINGLE_PD","4535"
"13867W_8235_1367_5875_53375","31.11","SPR_SINGLE_PD","4535"
"13867W_8235_1367_5875_53516","31.11","SPR_SINGLE_PD","4535"
"13867W_8235_1367_5875_53527","31.11","SPR_SINGLE_PD","4535"
"13867W_8235_1367_5875_7152","31.11","SPR_SINGLE_PD","4535"
"13884R_9165_15579_4633_13789","24.66","SPR_SINGLE_PD","4535"
"13884R_9165_15579_4633_13790","24.66","SPR_SINGLE_PD","4535"
"13884R_9165_15579_4633_13791","24.66","SPR_SINGLE_PD","4535"
"13901P_12294_972_4593_13728","26.82","SPR_SINGLE_PD","4535"
"13901P_12294_972_4593_59323","26.82","SPR_SINGLE_PD","4535"
"13939P_10820_1014_4762_14178","22.28","SPR_SINGLE_PD","4535"
"13939P_10820_1014_4762_14183","22.28","SPR_SINGLE_PD","4535"
"13939P_10820_1014_4762_14189","22.28","SPR_SINGLE_PD","4535"
"13939P_10820_1014_4762_25363","22.28","SPR_SINGLE_PD","4535"
"13939P_10820_1014_4762_32394","22.28","SPR_SINGLE_PD","4535"
"13939P_10820_1014_4762_48209","22.28","SPR_SINGLE_PD","4535"
"13939P_10820_1014_4762_58258","22.28","SPR_SINGLE_PD","4535"
"13939P_10820_1014_4762_58681","22.28","SPR_SINGLE_PD","4535"
"13949E_10961_1367_5877_53369","31.11","SPR_SINGLE_PD","4535"
"13949E_10961_1367_5877_53373","31.11","SPR_SINGLE_PD","4535"
"13949E_10961_1367_5877_53377","31.11","SPR_SINGLE_PD","4535"
"13949E_10961_1367_5877_53518","31.11","SPR_SINGLE_PD","4535"
"13949E_10961_1367_5877_53530","31.11","SPR_SINGLE_PD","4535"
"13949E_10961_1367_5877_7154","31.11","SPR_SINGLE_PD","4535"
"13951G_10961_1367_5877_53369","31.11","SPR_SINGLE_PD","4535"
"13951G_10961_1367_5877_53373","31.11","SPR_SINGLE_PD","4535"
"13951G_10961_1367_5877_53377","31.11","SPR_SINGLE_PD","4535"
"13951G_10961_1367_5877_53518","31.11","SPR_SINGLE_PD","4535"
"13951G_10961_1367_5877_53530","31.11","SPR_SINGLE_PD","4535"
"13951G_10961_1367_5877_7154","31.11","SPR_SINGLE_PD","4535"
"13967D_9759_199_1752_12547","35.04","SPR_SINGLE_PD","4535"
"13967D_9759_199_1752_55259","35.04","SPR_SINGLE_PD","4535"
"13967D_9759_199_1752_56933","35.04","SPR_SINGLE_PD","4535"
"13992K_11477_1169_5321_32649","19.77","SPR_SINGLE_PD","4535"
"13992K_11477_1169_5321_33231","19.77","SPR_SINGLE_PD","4535"
"13992K_11477_1169_5321_41690","19.77","SPR_SINGLE_PD","4535"
"13992K_11477_1169_5321_48886","19.77","SPR_SINGLE_PD","4535"
"13992K_11477_1169_5321_58212","19.77","SPR_SINGLE_PD","4535"
"13992K_11477_1169_5321_58679","19.77","SPR_SINGLE_PD","4535"
"13992K_11477_1169_5321_6293","19.77","SPR_SINGLE_PD","4535"
"13992K_11477_1169_5321_6297","19.77","SPR_SINGLE_PD","4535"
"13992K_11477_1169_5321_6300","19.77","SPR_SINGLE_PD","4535"
"14000W_12236_15579_4636_13799","24.66","SPR_SINGLE_PD","4535"
"14000W_12236_15579_4636_13800","24.66","SPR_SINGLE_PD","4535"
"14000W_12236_15579_4636_13801","24.66","SPR_SINGLE_PD","4535"
"14000W_12236_15579_4636_48957","24.66","SPR_SINGLE_PD","4535"
"14000W_12236_15579_4636_57644","24.66","SPR_SINGLE_PD","4535"
"14011K_10285_1367_5878_53366","31.11","SPR_SINGLE_PD","4535"
"14011K_10285_1367_5878_53370","31.11","SPR_SINGLE_PD","4535"
"14011K_10285_1367_5878_53374","31.11","SPR_SINGLE_PD","4535"
"14011K_10285_1367_5878_53519","31.11","SPR_SINGLE_PD","4535"
"14011K_10285_1367_5878_53531","31.11","SPR_SINGLE_PD","4535"
"14011K_10285_1367_5878_7155","31.11","SPR_SINGLE_PD","4535"
"14019W_12039_338_2210_8052","17.18","SPR_SINGLE_PD","4535"
"14019W_12039_338_2210_8053","17.18","SPR_SINGLE_PD","4535"
"14034P_8034_1169_5322_32650","19.79","SPR_SINGLE_PD","4535"
"14034P_8034_1169_5322_33232","19.79","SPR_SINGLE_PD","4535"
"14034P_8034_1169_5322_39107","19.79","SPR_SINGLE_PD","4535"
"14034P_8034_1169_5322_48887","19.79","SPR_SINGLE_PD","4535"
"14034P_8034_1169_5322_51332","19.79","SPR_SINGLE_PD","4535"
"14034P_8034_1169_5322_58680","19.79","SPR_SINGLE_PD","4535"
"14034P_8034_1169_5322_6305","19.79","SPR_SINGLE_PD","4535"
"14034P_8034_1169_5322_6309","19.79","SPR_SINGLE_PD","4535"
"14034P_8034_1169_5322_6312","19.79","SPR_SINGLE_PD","4535"
"14034P_8034_1169_5322_67032","19.79","SPR_SINGLE_PD","4535"
"14049K_10285_1367_5878_53366","31.11","SPR_SINGLE_PD","4535"
"14049K_10285_1367_5878_53370","31.11","SPR_SINGLE_PD","4535"
"14049K_10285_1367_5878_53374","31.11","SPR_SINGLE_PD","4535"
"14049K_10285_1367_5878_53519","31.11","SPR_SINGLE_PD","4535"
"14049K_10285_1367_5878_53531","31.11","SPR_SINGLE_PD","4535"
"14049K_10285_1367_5878_7155","31.11","SPR_SINGLE_PD","4535"
"14053P_8935_1367_5876_53368","31.11","SPR_SINGLE_PD","4535"
"14053P_8935_1367_5876_53372","31.11","SPR_SINGLE_PD","4535"
"14053P_8935_1367_5876_53376","31.11","SPR_SINGLE_PD","4535"
"14053P_8935_1367_5876_53517","31.11","SPR_SINGLE_PD","4535"
"14053P_8935_1367_5876_53529","31.11","SPR_SINGLE_PD","4535"
"14053P_8935_1367_5876_7153","31.11","SPR_SINGLE_PD","4535"
"1415L_11897_1270_5635_52760","69.47","SPR_SINGLE_PD","4535"
"1415L_11897_1270_5635_53289","69.47","SPR_SINGLE_PD","4535"
"1415L_11897_1270_5635_53293","69.47","SPR_SINGLE_PD","4535"
"1415L_11897_1270_5635_54749","69.47","SPR_SINGLE_PD","4535"
"1415L_11897_1270_5635_58512","69.47","SPR_SINGLE_PD","4535"
"1415L_11897_1270_5635_59342","69.47","SPR_SINGLE_PD","4535"
"1415L_11897_1270_5635_6829","69.47","SPR_SINGLE_PD","4535"
"1416M_11193_1270_5632_52723","69.47","SPR_SINGLE_PD","4535"
"1416M_11193_1270_5632_53287","69.47","SPR_SINGLE_PD","4535"
"1416M_11193_1270_5632_53290","69.47","SPR_SINGLE_PD","4535"
"1416M_11193_1270_5632_54746","69.47","SPR_SINGLE_PD","4535"
"1416M_11193_1270_5632_58514","69.47","SPR_SINGLE_PD","4535"
"1416M_11193_1270_5632_59339","69.47","SPR_SINGLE_PD","4535"
"1416M_11193_1270_5632_6826","69.47","SPR_SINGLE_PD","4535"
"14390J_11163_592_3163_29008","11.13","SPR_SINGLE_PD","4535"
"14390J_11163_592_3163_55366","11.13","SPR_SINGLE_PD","4535"
"14393M_7212_1170_5323_25713","21.41","SPR_SINGLE_PD","4535"
"14393M_7212_1170_5323_34334","21.41","SPR_SINGLE_PD","4535"
"14393M_7212_1170_5323_6317","21.41","SPR_SINGLE_PD","4535"
"14458Y_9854_1412_5973_46711","21.94","SPR_SINGLE_PD","4535"
"14458Y_9854_1412_5973_47254","21.94","SPR_SINGLE_PD","4535"
"14458Y_9854_1412_5973_53627","21.94","SPR_SINGLE_PD","4535"
"14458Y_9854_1412_5973_54126","21.94","SPR_SINGLE_PD","4535"
"14458Y_9854_1412_5973_55473","21.94","SPR_SINGLE_PD","4535"
"14458Y_9854_1412_5973_58399","21.94","SPR_SINGLE_PD","4535"
"14458Y_9854_1412_5973_7279","21.94","SPR_SINGLE_PD","4535"
"14516B_11417_972_4589_13718","26.82","SPR_SINGLE_PD","4535"
"14543K_9347_972_4590_13721","26.82","SPR_SINGLE_PD","4535"
"14582L_28671_1344_57639_57643","40.18","SPR_SINGLE_PD","4535"
"14582L_28671_1344_57639_59705","40.18","SPR_SINGLE_PD","4535"
"14583M_28671_1344_57639_57643","40.18","SPR_SINGLE_PD","4535"
"14583M_28671_1344_57639_59705","40.18","SPR_SINGLE_PD","4535"
"14588T_28671_1344_57639_57643","40.18","SPR_SINGLE_PD","4535"
"14588T_28671_1344_57639_59705","40.18","SPR_SINGLE_PD","4535"
"14592B_28671_1344_57639_57643","40.18","SPR_SINGLE_PD","4535"
"14592B_28671_1344_57639_59705","40.18","SPR_SINGLE_PD","4535"
"14608W_28671_1344_57639_57643","40.18","SPR_SINGLE_PD","4535"
"14608W_28671_1344_57639_59705","40.18","SPR_SINGLE_PD","4535"
"14609X_28671_1344_57639_57643","40.18","SPR_SINGLE_PD","4535"
"14609X_28671_1344_57639_59705","40.18","SPR_SINGLE_PD","4535"
"14610Y_28671_1344_57639_57643","40.18","SPR_SINGLE_PD","4535"
"14610Y_28671_1344_57639_59705","40.18","SPR_SINGLE_PD","4535"
"14615F_28671_1344_58217_58219","40.18","SPR_SINGLE_PD","4535"
"14616G_28671_1344_57639_57643","40.18","SPR_SINGLE_PD","4535"
"14616G_28671_1344_57639_59705","40.18","SPR_SINGLE_PD","4535"
"14623P_28671_1344_58217_58219","40.18","SPR_SINGLE_PD","4535"
"14624Q_28671_1344_57639_57643","40.18","SPR_SINGLE_PD","4535"
"14624Q_28671_1344_57639_59705","40.18","SPR_SINGLE_PD","4535"
"14631C_28671_1344_57639_57643","40.18","SPR_SINGLE_PD","4535"
"14631C_28671_1344_57639_59705","40.18","SPR_SINGLE_PD","4535"
"14632D_28671_1344_57639_57643","40.18","SPR_SINGLE_PD","4535"
"14632D_28671_1344_57639_59705","40.18","SPR_SINGLE_PD","4535"
"14633E_28671_1344_57639_57643","40.18","SPR_SINGLE_PD","4535"
"14633E_28671_1344_57639_59705","40.18","SPR_SINGLE_PD","4535"
"1471K_10483_799_3824_11770","17.13","SPR_SINGLE_PD","4535"
"1471K_10483_799_3824_11772","17.13","SPR_SINGLE_PD","4535"
"1471K_10483_799_3824_11774","17.13","SPR_SINGLE_PD","4535"
"1471K_10483_799_3824_11777","17.13","SPR_SINGLE_PD","4535"
"1472L_7005_799_3821_11751","17.13","SPR_SINGLE_PD","4535"
"1472L_7005_799_3821_11752","17.13","SPR_SINGLE_PD","4535"
"1472L_7005_799_3821_11754","17.13","SPR_SINGLE_PD","4535"
"1472L_7005_799_3821_11758","17.13","SPR_SINGLE_PD","4535"
"1475P_11887_799_3823_11760","17.13","SPR_SINGLE_PD","4535"
"1475P_11887_799_3823_11761","17.13","SPR_SINGLE_PD","4535"
"1475P_11887_799_3823_11762","17.13","SPR_SINGLE_PD","4535"
"1475P_11887_799_3823_11764","17.13","SPR_SINGLE_PD","4535"
"1475P_11887_799_3823_11768","17.13","SPR_SINGLE_PD","4535"
"1475P_11887_799_3823_11769","17.13","SPR_SINGLE_PD","4535"
"1475P_11887_799_3823_59288","17.13","SPR_SINGLE_PD","4535"
"14969W_30010_1341_66982_66984","17.65","SPR_SINGLE_PD","4535"
"14994E_30019_1341_66987_66989","17.65","SPR_SINGLE_PD","4535"
"15017J_30019_1341_66987_66989","17.65","SPR_SINGLE_PD","4535"
"15037K_30010_1341_66982_66984","17.65","SPR_SINGLE_PD","4535"
"1525G_9811_317_2142_7846","12.12","SPR_SINGLE_PD","4535"
"1952R_9854_1412_5973_46711","21.94","SPR_SINGLE_PD","4535"
"1952R_9854_1412_5973_47254","21.94","SPR_SINGLE_PD","4535"
