res_code,prescribing_text_id,pt_position,schedule_code
"16849_16950_R","25069","5","4535"
"16849_16950_R","14458","6","4535"
"16850_16933_R","8676","1","4535"
"16850_16933_R","31613","2","4535"
"16850_16933_R","33883","3","4535"
"16850_16933_R","7890","4","4535"
"16850_16933_R","25852","5","4535"
"16850_16933_R","14458","6","4535"
"16851_16935_R","33873","1","4535"
"16851_16935_R","31427","2","4535"
"16851_16935_R","10299","3","4535"
"16851_16935_R","24817","4","4535"
"16851_16935_R","23857","5","4535"
"16851_16935_R","25367","6","4535"
"16851_16935_R","33875","7","4535"
"16852_16936_R","33874","1","4535"
"16852_16936_R","31613","2","4535"
"16852_16936_R","23067","3","4535"
"16852_16936_R","23069","4","4535"
"16852_16936_R","23102","5","4535"
"16852_16936_R","33879","6","4535"
"16852_16936_R","33880","7","4535"
"16852_16936_R","8682","8","4535"
"16854_16854_R","12773","1","4535"
"16854_16854_R","12862","2","4535"
"16854_16854_R","22601","3","4535"
"16854_16854_R","11189","4","4535"
"16854_16854_R","21408","5","4535"
"16854_16854_R","27771","6","4535"
"16854_16854_R","12883","7","4535"
"16854_16854_R","21411","8","4535"
"16854_16854_R","24294","9","4535"
"16854_16854_R","23943","10","4535"
"16855_16899_R","12773","1","4535"
"16855_16899_R","12862","2","4535"
"16855_16899_R","24059","3","4535"
"16855_16899_R","12842","4","4535"
"16855_16899_R","12848","5","4535"
"16855_16899_R","13941","6","4535"
"16855_16899_R","27771","7","4535"
"16855_16899_R","12865","8","4535"
"16855_16899_R","12866","9","4535"
"16855_16899_R","12867","10","4535"
"16855_16899_R","33895","11","4535"
"16855_16899_R","27253","12","4535"
"16855_16899_R","23934","13","4535"
"16855_16899_R","24294","14","4535"
"16855_16899_R","27176","15","4535"
"16855_16899_R","28584","16","4535"
"16858_16911_R","8050","1","4535"
"16858_16911_R","8052","2","4535"
"16858_16911_R","33918","3","4535"
"16858_16911_R","11189","4","4535"
"16858_16911_R","8057","5","4535"
"16858_16911_R","10456","6","4535"
"16858_16911_R","23226","7","4535"
"16858_16911_R","31251","8","4535"
"16864_16915_R","11640","1","4535"
"16864_16915_R","16976","2","4535"
"16864_16915_R","23622","3","4535"
"16864_16915_R","17077","4","4535"
"16864_16915_R","11786","5","4535"
"16864_16915_R","27771","6","4535"
"16864_16915_R","17150","7","4535"
"16864_16915_R","17047","8","4535"
"16864_16915_R","19535","9","4535"
"16864_16915_R","26394","10","4535"
"16864_16915_R","23934","11","4535"
"16864_16915_R","26614","12","4535"
"16864_16915_R","23943","13","4535"
"16865_16939_R","11640","1","4535"
"16865_16939_R","16976","2","4535"
"16865_16939_R","22219","3","4535"
"16865_16939_R","24295","4","4535"
"16865_16939_R","30040","5","4535"
"16865_16939_R","27771","6","4535"
"16865_16939_R","32788","7","4535"
"16865_16939_R","24297","8","4535"
"16865_16939_R","27220","9","4535"
"16865_16939_R","23934","10","4535"
"16865_16939_R","26614","11","4535"
"16865_16939_R","24713","12","4535"
"16865_16939_R","11162","13","4535"
"16865_16939_R","30041","14","4535"
"16865_16939_R","27266","15","4535"
"16867_16944_R","22327","1","4535"
"16867_16944_R","22219","2","4535"
"16867_16944_R","14979","3","4535"
"16867_16944_R","16976","4","4535"
"16867_16944_R","31403","5","4535"
"16867_16944_R","23934","6","4535"
"16867_16944_R","33849","7","4535"
"16867_16944_R","31399","8","4535"
"16867_16944_R","27617","9","4535"
"16867_16944_R","31480","10","4535"
"16867_16944_R","24832","11","4535"
"16867_16944_R","15135","12","4535"
"16867_16944_R","28584","13","4535"
"16869_16900_R","8050","1","4535"
"16869_16900_R","22219","2","4535"
"16869_16900_R","23016","3","4535"
"16869_16900_R","24295","4","4535"
"16869_16900_R","16764","5","4535"
"16869_16900_R","13941","6","4535"
"16869_16900_R","27771","7","4535"
"16869_16900_R","8052","8","4535"
"16869_16900_R","24057","9","4535"
"16869_16900_R","22873","10","4535"
"16869_16900_R","25769","11","4535"
"16869_16900_R","23934","12","4535"
"16869_16900_R","33940","13","4535"
"16869_16900_R","33573","14","4535"
"16869_16900_R","23935","15","4535"
"16869_16900_R","23943","16","4535"
"16869_16900_R","28584","17","4535"
"16870_16896_R","8050","1","4535"
"16870_16896_R","23622","2","4535"
"16870_16896_R","11189","3","4535"
"16870_16896_R","16764","4","4535"
"16870_16896_R","10456","5","4535"
"16870_16896_R","27771","6","4535"
"16870_16896_R","8052","7","4535"
"16870_16896_R","24057","8","4535"
"16870_16896_R","33942","9","4535"
"16870_16896_R","33580","10","4535"
"16870_16896_R","26387","11","4535"
"16870_16896_R","23239","12","4535"
"16870_16896_R","23934","13","4535"
"16870_16896_R","23935","14","4535"
"16870_16896_R","23943","15","4535"
"16870_16896_R","28584","16","4535"
"16871_16927_R","8050","1","4535"
"16871_16927_R","23622","2","4535"
"16871_16927_R","11189","3","4535"
"16871_16927_R","16764","4","4535"
"16871_16927_R","10456","5","4535"
"16871_16927_R","27771","6","4535"
"16871_16927_R","8052","7","4535"
"16871_16927_R","23226","8","4535"
"16871_16927_R","33942","9","4535"
"16871_16927_R","33943","10","4535"
"16871_16927_R","26387","11","4535"
"16871_16927_R","23239","12","4535"
"16871_16927_R","27649","13","4535"
"16871_16927_R","23934","14","4535"
"16871_16927_R","23935","15","4535"
"16871_16927_R","23943","16","4535"
"16871_16927_R","28584","17","4535"
"16872_16920_R","8050","1","4535"
"16872_16920_R","23598","2","4535"
"16872_16920_R","23945","3","4535"
"16872_16920_R","23956","4","4535"
"16872_16920_R","16764","5","4535"
"16872_16920_R","13941","6","4535"
"16872_16920_R","27771","7","4535"
"16872_16920_R","8052","8","4535"
"16872_16920_R","26387","9","4535"
"16872_16920_R","33940","10","4535"
"16872_16920_R","33574","11","4535"
"16872_16920_R","25769","12","4535"
"16872_16920_R","23934","13","4535"
"16872_16920_R","23935","14","4535"
"16872_16920_R","28584","15","4535"
"16875_16839_R","33734","1","4535"
"16875_16839_R","33751","2","4535"
"16875_16839_R","21513","3","4535"
"16875_16839_R","33748","4","4535"
"16875_16839_R","33869","5","4535"
"16875_16839_R","33744","6","4535"
"16875_16839_R","27908","7","4535"
"16875_16839_R","25398","8","4535"
"16877_16876_R","9144","1","4535"
"16877_16876_R","11983","2","4535"
"16877_16876_R","11989","3","4535"
"16877_16876_R","32008","4","4535"
"16877_16876_R","11980","5","4535"
"16877_16876_R","32004","6","4535"
"16877_16876_R","19747","7","4535"
"16877_16876_R","19748","8","4535"
"16877_16876_R","33770","9","4535"
"16877_16876_R","32529","10","4535"
"16880_16906_R","17467","1","4535"
"16880_16906_R","18514","2","4535"
"16880_16906_R","17695","3","4535"
"16880_16906_R","21086","4","4535"
"16880_16906_R","21088","5","4535"
"16880_16906_R","21090","6","4535"
"16880_16906_R","21091","7","4535"
"16880_16906_R","18526","8","4535"
"16880_16906_R","17531","9","4535"
"16880_16906_R","33843","10","4535"
"16882_16882_R","14844","1","4535"
"16882_16882_R","33702","2","4535"
"16882_16882_R","14847","3","4535"
"16882_16882_R","14857","4","4535"
"16883_16883_R","14844","1","4535"
"16883_16883_R","33731","2","4535"
"16883_16883_R","14847","3","4535"
"16883_16883_R","14857","4","4535"
"16884_16909_R","22327","1","4535"
"16884_16909_R","22601","2","4535"
"16884_16909_R","11189","3","4535"
"16884_16909_R","16976","4","4535"
"16884_16909_R","22340","5","4535"
"16891_16958_R","11640","1","4535"
"16891_16958_R","16976","2","4535"
"16891_16958_R","22007","3","4535"
"16891_16958_R","22009","4","4535"
"16891_16958_R","22036","5","4535"
"16891_16958_R","30040","6","4535"
"16891_16958_R","27771","7","4535"
"16891_16958_R","32721","8","4535"
"16891_16958_R","24856","9","4535"
"16891_16958_R","24883","10","4535"
"16891_16958_R","27220","11","4535"
"16891_16958_R","23934","12","4535"
"16891_16958_R","26614","13","4535"
"16891_16958_R","14943","14","4535"
"16891_16958_R","10418","15","4535"
"16891_16958_R","11162","16","4535"
"16891_16958_R","30041","17","4535"
"16891_16958_R","27176","18","4535"
"16892_16829_R","22327","1","4535"
"16892_16829_R","14928","2","4535"
"16892_16829_R","15632","3","4535"
"16892_16829_R","16976","4","4535"
"16892_16829_R","33848","5","4535"
"16892_16829_R","31399","6","4535"
"16892_16829_R","27220","7","4535"
"16892_16829_R","23934","8","4535"
"16892_16829_R","31480","9","4535"
"16892_16829_R","24832","10","4535"
"16892_16829_R","15135","11","4535"
"16892_16829_R","28584","12","4535"
"16893_16922_R","8050","1","4535"
"16893_16922_R","16790","2","4535"
"16893_16922_R","23582","3","4535"
"16893_16922_R","31031","4","4535"
"16893_16922_R","16764","5","4535"
"16893_16922_R","13941","6","4535"
"16893_16922_R","27771","7","4535"
"16893_16922_R","8052","8","4535"
"16893_16922_R","31032","9","4535"
"16893_16922_R","31033","10","4535"
"16893_16922_R","31034","11","4535"
"16893_16922_R","26388","12","4535"
"16893_16922_R","33940","13","4535"
"16893_16922_R","33575","14","4535"
"16893_16922_R","25769","15","4535"
"16893_16922_R","16804","16","4535"
"16893_16922_R","23934","17","4535"
"16893_16922_R","23935","18","4535"
"16893_16922_R","31035","19","4535"
"16893_16922_R","28584","20","4535"
"16895_12156_R","8050","1","4535"
"16895_12156_R","21440","2","4535"
"16895_12156_R","17431","3","4535"
"16895_12156_R","16764","4","4535"
"16895_12156_R","8052","5","4535"
"16895_12156_R","28500","6","4535"
"16897_16856_R","12773","1","4535"
"16897_16856_R","12862","2","4535"
"16897_16856_R","23663","3","4535"
"16897_16856_R","10472","4","4535"
"16897_16856_R","28500","5","4535"
"16898_16885_R","12773","1","4535"
"16898_16885_R","12862","2","4535"
"16898_16885_R","23598","3","4535"
"16898_16885_R","23945","4","4535"
"16898_16885_R","23603","5","4535"
"16898_16885_R","23605","6","4535"
"16898_16885_R","13941","7","4535"
"16898_16885_R","27771","8","4535"
"16898_16885_R","23606","9","4535"
"16898_16885_R","23607","10","4535"
"16898_16885_R","22893","11","4535"
"16898_16885_R","10509","12","4535"
"16898_16885_R","33895","13","4535"
"16898_16885_R","24300","14","4535"
"16898_16885_R","26030","15","4535"
"16898_16885_R","26033","16","4535"
"16898_16885_R","23820","17","4535"
"16898_16885_R","24294","18","4535"
"16898_16885_R","28584","19","4535"
"16902_16845_R","9144","1","4535"
"16902_16845_R","11983","2","4535"
"16902_16845_R","11989","3","4535"
"16902_16845_R","32008","4","4535"
"16902_16845_R","11980","5","4535"
"16902_16845_R","32004","6","4535"
"16902_16845_R","19747","7","4535"
"16902_16845_R","19748","8","4535"
"16902_16845_R","33770","9","4535"
"16902_16845_R","32529","10","4535"
"16905_16905_R","17467","1","4535"
"16905_16905_R","18514","2","4535"
"16905_16905_R","20974","3","4535"
"16905_16905_R","21121","4","4535"
"16907_16961_R","8676","1","4535"
"16907_16961_R","31613","2","4535"
"16907_16961_R","33883","3","4535"
"16907_16961_R","7890","4","4535"
"16907_16961_R","24451","5","4535"
"16907_16961_R","14458","6","4535"
"16908_16812_R","14844","1","4535"
"16908_16812_R","33731","2","4535"
"16908_16812_R","14847","3","4535"
"16908_16812_R","14857","4","4535"
"16912_16886_R","8050","1","4535"
"16912_16886_R","8052","2","4535"
"16912_16886_R","33922","3","4535"
"16912_16886_R","11189","4","4535"
"16912_16886_R","8057","5","4535"
"16912_16886_R","10456","6","4535"
"16912_16886_R","24057","7","4535"
"16912_16886_R","31251","8","4535"
"16912_16886_R","8108","9","4535"
"16913_16913_R","11290","1","4535"
"16913_16913_R","16976","2","4535"
"16913_16913_R","22601","3","4535"
"16913_16913_R","17181","4","4535"
"16913_16913_R","21408","5","4535"
"16913_16913_R","27771","6","4535"
"16913_16913_R","24294","7","4535"
"16913_16913_R","23943","8","4535"
"16913_16913_R","17047","9","4535"
"16913_16913_R","33905","10","4535"
"16914_16889_R","11290","1","4535"
"16914_16889_R","16976","2","4535"
"16914_16889_R","23622","3","4535"
"16914_16889_R","17181","4","4535"
"16914_16889_R","21408","5","4535"
"16914_16889_R","27771","6","4535"
"16914_16889_R","32741","7","4535"
"16914_16889_R","15114","8","4535"
"16914_16889_R","23642","9","4535"
"16914_16889_R","33906","10","4535"
"16914_16889_R","26352","11","4535"
"16914_16889_R","24294","12","4535"
"16914_16889_R","23943","13","4535"
"16914_16889_R","17047","14","4535"
"16914_16889_R","21170","15","4535"
"16914_16889_R","33905","16","4535"
"16914_16889_R","21169","17","4535"
"16914_16889_R","28584","18","4535"
"16919_16919_R","22327","1","4535"
"16919_16919_R","11365","2","4535"
"16919_16919_R","22601","3","4535"
"16919_16919_R","11189","4","4535"
"16919_16919_R","16976","5","4535"
"16919_16919_R","32530","6","4535"
"16919_16919_R","22340","7","4535"
"16919_16919_R","15635","8","4535"
"16919_16919_R","21170","9","4535"
"16921_16894_R","8050","1","4535"
"16921_16894_R","16694","2","4535"
"16921_16894_R","23582","3","4535"
"16921_16894_R","31031","4","4535"
"16921_16894_R","16764","5","4535"
"16921_16894_R","13941","6","4535"
"16921_16894_R","27771","7","4535"
"16921_16894_R","8052","8","4535"
"16921_16894_R","31032","9","4535"
"16921_16894_R","31033","10","4535"
"16921_16894_R","31034","11","4535"
"16921_16894_R","26386","12","4535"
"16921_16894_R","33572","13","4535"
"16921_16894_R","33940","14","4535"
"16921_16894_R","25769","15","4535"
"16921_16894_R","23934","16","4535"
"16921_16894_R","23935","17","4535"
"16921_16894_R","31035","18","4535"
"16921_16894_R","28584","19","4535"
"16923_16945_R","11640","1","4535"
"16923_16945_R","16976","2","4535"
"16923_16945_R","22601","3","4535"
"16923_16945_R","17077","4","4535"
"16923_16945_R","11786","5","4535"
"16923_16945_R","27771","6","4535"
"16923_16945_R","17150","7","4535"
"16923_16945_R","17047","8","4535"
"16923_16945_R","23934","9","4535"
"16923_16945_R","26614","10","4535"
"16923_16945_R","23943","11","4535"
"16924_16924_R","12773","1","4535"
"16924_16924_R","12862","2","4535"
"16924_16924_R","22601","3","4535"
"16924_16924_R","11189","4","4535"
"16924_16924_R","21408","5","4535"
"16924_16924_R","27771","6","4535"
"16924_16924_R","12883","7","4535"
"16924_16924_R","21411","8","4535"
"16924_16924_R","33895","9","4535"
"16924_16924_R","26032","10","4535"
"16924_16924_R","26033","11","4535"
"16924_16924_R","23934","12","4535"
"16924_16924_R","24294","13","4535"
"16924_16924_R","23943","14","4535"
"16924_16924_R","28584","15","4535"
"16926_16976_R","8050","1","4535"
"16926_16976_R","22601","2","4535"
"16926_16976_R","11189","3","4535"
"16926_16976_R","16764","4","4535"
"16926_16976_R","21292","5","4535"
"16926_16976_R","27771","6","4535"
"16926_16976_R","8052","7","4535"
"16926_16976_R","23226","8","4535"
"16926_16976_R","33942","9","4535"
"16926_16976_R","33943","10","4535"
"16926_16976_R","26387","11","4535"
"16926_16976_R","23239","12","4535"
"16926_16976_R","27649","13","4535"
"16926_16976_R","27859","14","4535"
"16926_16976_R","23934","15","4535"
"16926_16976_R","23935","16","4535"
"16926_16976_R","23943","17","4535"
"16926_16976_R","28584","18","4535"
"16929_16844_R","9144","1","4535"
"16929_16844_R","11983","2","4535"
"16929_16844_R","32018","3","4535"
"16929_16844_R","32020","4","4535"
"16929_16844_R","11786","5","4535"
"16929_16844_R","11980","6","4535"
"16929_16844_R","32004","7","4535"
"16929_16844_R","32023","8","4535"
"16929_16844_R","19747","9","4535"
"16929_16844_R","19748","10","4535"
"16929_16844_R","33769","11","4535"
"16929_16844_R","32529","12","4535"
"16934_16962_R","33873","1","4535"
"16934_16962_R","11365","2","4535"
"16934_16962_R","33877","3","4535"
"16934_16962_R","24827","4","4535"
"16934_16962_R","7890","5","4535"
"16934_16962_R","25367","6","4535"
"16934_16962_R","33878","7","4535"
"16940_16916_R","11640","1","4535"
"16940_16916_R","16976","2","4535"
"16940_16916_R","27618","3","4535"
"16940_16916_R","10472","4","4535"
"16941_16917_R","11640","1","4535"
"16941_16917_R","16976","2","4535"
"16941_16917_R","22007","3","4535"
"16941_16917_R","22009","4","4535"
"16941_16917_R","22036","5","4535"
"16941_16917_R","30043","6","4535"
"16941_16917_R","27771","7","4535"
"16941_16917_R","32721","8","4535"
"16941_16917_R","24856","9","4535"
"16941_16917_R","24883","10","4535"
"16941_16917_R","27220","11","4535"
"16941_16917_R","23934","12","4535"
"16941_16917_R","26614","13","4535"
"16941_16917_R","14943","14","4535"
"16941_16917_R","10418","15","4535"
"16941_16917_R","11162","16","4535"
"16941_16917_R","30041","17","4535"
"16941_16917_R","27176","18","4535"
"16942_16943_R","22327","1","4535"
"16942_16943_R","11365","2","4535"
"16942_16943_R","11189","3","4535"
"16942_16943_R","16976","4","4535"
"16942_16943_R","32530","5","4535"
"16942_16943_R","22340","6","4535"
"16942_16943_R","15635","7","4535"
"16942_16943_R","21170","8","4535"
"16946_16946_R","11290","1","4535"
"16946_16946_R","16976","2","4535"
"16946_16946_R","22601","3","4535"
"16946_16946_R","17181","4","4535"
"16946_16946_R","21408","5","4535"
"16946_16946_R","27771","6","4535"
"16946_16946_R","32741","7","4535"
"16946_16946_R","15114","8","4535"
"16946_16946_R","23642","9","4535"
"16946_16946_R","33906","10","4535"
"16946_16946_R","26352","11","4535"
"16946_16946_R","24294","12","4535"
"16946_16946_R","23943","13","4535"
"16946_16946_R","17047","14","4535"
"16946_16946_R","21170","15","4535"
"16946_16946_R","33905","16","4535"
"16946_16946_R","21169","17","4535"
"16946_16946_R","28584","18","4535"
"16947_16971_R","9144","1","4535"
"16947_16971_R","11983","2","4535"
"16947_16971_R","32018","3","4535"
"16947_16971_R","32020","4","4535"
"16947_16971_R","11980","5","4535"
"16947_16971_R","13812","6","4535"
"16947_16971_R","32023","7","4535"
"16947_16971_R","19747","8","4535"
"16947_16971_R","19748","9","4535"
"16947_16971_R","33769","10","4535"
"16947_16971_R","32529","11","4535"
"16949_16949_R","27327","1","4535"
"16949_16949_R","32170","2","4535"
"16949_16949_R","21405","3","4535"
"16949_16949_R","22694","4","4535"
"16949_16949_R","25003","5","4535"
"16949_16949_R","11786","6","4535"
"16949_16949_R","9084","7","4535"
"16949_16949_R","25107","8","4535"
"16949_16949_R","33826","9","4535"
"16949_16949_R","33827","10","4535"
"16951_16951_R","14844","1","4535"
"16951_16951_R","33702","2","4535"
"16951_16951_R","14847","3","4535"
"16951_16951_R","33626","4","4535"
"16951_16951_R","14857","5","4535"
"16952_16853_R","14844","1","4535"
"16952_16853_R","33731","2","4535"
"16952_16853_R","14847","3","4535"
"16952_16853_R","33626","4","4535"
"16952_16853_R","14857","5","4535"
"16954_16910_R","12773","1","4535"
"16954_16910_R","12862","2","4535"
"16954_16910_R","24335","3","4535"
"16954_16910_R","13889","4","4535"
"16954_16910_R","28500","5","4535"
"16955_16925_R","12773","1","4535"
"16955_16925_R","12862","2","4535"
"16955_16925_R","23622","3","4535"
"16955_16925_R","11189","4","4535"
"16955_16925_R","21408","5","4535"
"16955_16925_R","27771","6","4535"
"16955_16925_R","12883","7","4535"
"16955_16925_R","21411","8","4535"
"16955_16925_R","33895","9","4535"
"16955_16925_R","26030","10","4535"
"16955_16925_R","26033","11","4535"
"16955_16925_R","23820","12","4535"
"16955_16925_R","24294","13","4535"
"16955_16925_R","23943","14","4535"
"16955_16925_R","28584","15","4535"
"16957_16918_R","11640","1","4535"
"16957_16918_R","16976","2","4535"
"16957_16918_R","22219","3","4535"
"16957_16918_R","24295","4","4535"
"16957_16918_R","30043","5","4535"
"16957_16918_R","27771","6","4535"
"16957_16918_R","32788","7","4535"
"16957_16918_R","24297","8","4535"
"16957_16918_R","27220","9","4535"
"16957_16918_R","23934","10","4535"
"16957_16918_R","26614","11","4535"
"16957_16918_R","24713","12","4535"
"16957_16918_R","11162","13","4535"
"16957_16918_R","30041","14","4535"
"16957_16918_R","27266","15","4535"
"16960_16960_R","17467","1","4535"
"16960_16960_R","18514","2","4535"
"16960_16960_R","20974","3","4535"
"16960_16960_R","21121","4","4535"
"16963_16972_R","14844","1","4535"
"16963_16972_R","33731","2","4535"
"16963_16972_R","14847","3","4535"
"16963_16972_R","33626","4","4535"
"16963_16972_R","14857","5","4535"
"16964_16818_R","8050","1","4535"
"16964_16818_R","8052","2","4535"
"16964_16818_R","27912","3","4535"
"16965_16821_R","11290","1","4535"
"16965_16821_R","16976","2","4535"
"16965_16821_R","27267","3","4535"
"16965_16821_R","27268","4","4535"
"16965_16821_R","28500","5","4535"
"16966_16824_R","11290","1","4535"
"16966_16824_R","16976","2","4535"
"16966_16824_R","23588","3","4535"
"16966_16824_R","23945","4","4535"
"16966_16824_R","17179","5","4535"
"16966_16824_R","24793","6","4535"
"16966_16824_R","24796","7","4535"
"16966_16824_R","24826","8","4535"
"16966_16824_R","27771","9","4535"
"16966_16824_R","33904","10","4535"
"16966_16824_R","24797","11","4535"
"16966_16824_R","33901","12","4535"
"16966_16824_R","31480","13","4535"
"16966_16824_R","24832","14","4535"
"16966_16824_R","15135","15","4535"
"16966_16824_R","15109","16","4535"
"16966_16824_R","27253","17","4535"
"16966_16824_R","23934","18","4535"
"16966_16824_R","24294","19","4535"
"16966_16824_R","23943","20","4535"
"16966_16824_R","21166","21","4535"
"16970_16959_R","33734","1","4535"
"16970_16959_R","11365","2","4535"
"16970_16959_R","21513","3","4535"
"16970_16959_R","33748","4","4535"
"16970_16959_R","33869","5","4535"
"16970_16959_R","33744","6","4535"
"16973_16973_R","11640","1","4535"
"16973_16973_R","16976","2","4535"
"16973_16973_R","22601","3","4535"
"16973_16973_R","17077","4","4535"
"16973_16973_R","11786","5","4535"
"16973_16973_R","27771","6","4535"
"16973_16973_R","17150","7","4535"
"16973_16973_R","17047","8","4535"
"16973_16973_R","19535","9","4535"
"16973_16973_R","26394","10","4535"
"16973_16973_R","23934","11","4535"
"16973_16973_R","26614","12","4535"
"16973_16973_R","23943","13","4535"
"16974_16828_R","11640","1","4535"
"16974_16828_R","16976","2","4535"
"16974_16828_R","23598","3","4535"
"16974_16828_R","24868","4","4535"
"16974_16828_R","22036","5","4535"
"16974_16828_R","30043","6","4535"
"16974_16828_R","27771","7","4535"
"16974_16828_R","32788","8","4535"
"16974_16828_R","24856","9","4535"
"16974_16828_R","24883","10","4535"
"16974_16828_R","24300","11","4535"
"16974_16828_R","27220","12","4535"
"16974_16828_R","23934","13","4535"
"16974_16828_R","26614","14","4535"
"16974_16828_R","11162","15","4535"
"16974_16828_R","30041","16","4535"
"16974_16828_R","27266","17","4535"
"16975_16836_R","8050","1","4535"
"16975_16836_R","22601","2","4535"
"16975_16836_R","11189","3","4535"
"16975_16836_R","16764","4","4535"
"16975_16836_R","21292","5","4535"
"16975_16836_R","27771","6","4535"
"16975_16836_R","8052","7","4535"
"16975_16836_R","24057","8","4535"
"16975_16836_R","33942","9","4535"
"16975_16836_R","33580","10","4535"
"16975_16836_R","26387","11","4535"
"16975_16836_R","23239","12","4535"
"16975_16836_R","27859","13","4535"
"16975_16836_R","23934","14","4535"
"16975_16836_R","23935","15","4535"
"16975_16836_R","23943","16","4535"
"16975_16836_R","28584","17","4535"
"16978_17026_R","18881","1","4535"
"16978_17026_R","22219","2","4535"
"16978_17026_R","32627","3","4535"
"16978_17026_R","23309","4","4535"
"16978_17026_R","8052","5","4535"
"16978_17026_R","27829","6","4535"
"16978_17026_R","20540","7","4535"
"16978_17026_R","32628","8","4535"
"16978_17026_R","32095","9","4535"
"16978_17026_R","23934","10","4535"
"16978_17026_R","32629","11","4535"
"16978_17026_R","34103","12","4535"
"16980_16991_R","11640","1","4535"
"16980_16991_R","22601","2","4535"
"16980_16991_R","11670","3","4535"
"16980_16991_R","21408","4","4535"
"16980_16991_R","16993","5","4535"
"16980_16991_R","9188","6","4535"
"16980_16991_R","17047","7","4535"
"16980_16991_R","21379","8","4535"
"16980_16991_R","17083","9","4535"
"16980_16991_R","26614","10","4535"
"16980_16991_R","23943","11","4535"
"16980_16991_R","24866","12","4535"
"16981_16982_R","11640","1","4535"
"16981_16982_R","24315","2","4535"
"16981_16982_R","8092","3","4535"
"16981_16982_R","16993","4","4535"
"16981_16982_R","28500","5","4535"
"16984_17032_R","11640","1","4535"
"16984_17032_R","22738","2","4535"
"16984_17032_R","24860","3","4535"
"16984_17032_R","16993","4","4535"
"16984_17032_R","9188","5","4535"
"16984_17032_R","34036","6","4535"
"16984_17032_R","25769","7","4535"
"16984_17032_R","23934","8","4535"
"16984_17032_R","26614","9","4535"
"16984_17032_R","24713","10","4535"
"16984_17032_R","24866","11","4535"
"16984_17032_R","28584","12","4535"
"16985_17030_R","11640","1","4535"
"16985_17030_R","27414","2","4535"
"16985_17030_R","16899","3","4535"
"16985_17030_R","16993","4","4535"
"16986_16994_R","11290","1","4535"
"16986_16994_R","14974","2","4535"
"16986_16994_R","22219","3","4535"
"16986_16994_R","24755","4","4535"
"16986_16994_R","10405","5","4535"
"16986_16994_R","16993","6","4535"
"16986_16994_R","14963","7","4535"
"16986_16994_R","34070","8","4535"
"16986_16994_R","25769","9","4535"
"16986_16994_R","23934","10","4535"
"16987_16993_R","11640","1","4535"
"16987_16993_R","11365","2","4535"
"16987_16993_R","11670","3","4535"
"16987_16993_R","16993","4","4535"
"16987_16993_R","9188","5","4535"
"16987_16993_R","17083","6","4535"
"16987_16993_R","17047","7","4535"
"16987_16993_R","19535","8","4535"
"16987_16993_R","34063","9","4535"
"16987_16993_R","26394","10","4535"
"16987_16993_R","23934","11","4535"
"16987_16993_R","26614","12","4535"
"16987_16993_R","23943","13","4535"
"16987_16993_R","24866","14","4535"
"16988_17077_R","11640","1","4535"
"16988_17077_R","23598","2","4535"
"16988_17077_R","24868","3","4535"
"16988_17077_R","11646","4","4535"
"16988_17077_R","16993","5","4535"
"16988_17077_R","9188","6","4535"
"16988_17077_R","34037","7","4535"
"16988_17077_R","24856","8","4535"
"16988_17077_R","24857","9","4535"
"16988_17077_R","24858","10","4535"
"16988_17077_R","25769","11","4535"
"16988_17077_R","23934","12","4535"
"16988_17077_R","26614","13","4535"
"16988_17077_R","27266","14","4535"
"16988_17077_R","28584","15","4535"
"16989_17031_R","11640","1","4535"
"16989_17031_R","22007","2","4535"
"16989_17031_R","22020","3","4535"
"16989_17031_R","11646","4","4535"
"16989_17031_R","16993","5","4535"
"16989_17031_R","9188","6","4535"
"16989_17031_R","34035","7","4535"
"16989_17031_R","24856","8","4535"
"16989_17031_R","24857","9","4535"
"16989_17031_R","24858","10","4535"
"16989_17031_R","21379","11","4535"
"16989_17031_R","14943","12","4535"
"16989_17031_R","27253","13","4535"
"16989_17031_R","23934","14","4535"
"16989_17031_R","26614","15","4535"
"16989_17031_R","27266","16","4535"
"16989_17031_R","28584","17","4535"
"16990_16979_R","11290","1","4535"
"16990_16979_R","22441","2","4535"
"16990_16979_R","14958","3","4535"
"16990_16979_R","34068","4","4535"
"16990_16979_R","10405","5","4535"
"16990_16979_R","16993","6","4535"
"16990_16979_R","14963","7","4535"
"16990_16979_R","34070","8","4535"
"16990_16979_R","34071","9","4535"
"16990_16979_R","27284","10","4535"
"16990_16979_R","27253","11","4535"
"16990_16979_R","23934","12","4535"
"16999_16999_R","8050","1","4535"
"16999_16999_R","22601","2","4535"
"16999_16999_R","11189","3","4535"
"16999_16999_R","27900","4","4535"
"16999_16999_R","21292","5","4535"
"16999_16999_R","8052","6","4535"
"16999_16999_R","34060","7","4535"
"16999_16999_R","23226","8","4535"
"16999_16999_R","16804","9","4535"
"16999_16999_R","31202","10","4535"
"17004_17045_R","8050","1","4535"
"17004_17045_R","8057","2","4535"
"17004_17045_R","22219","3","4535"
"17004_17045_R","24295","4","4535"
"17004_17045_R","27849","5","4535"
"17004_17045_R","34014","6","4535"
"17004_17045_R","8052","7","4535"
"17004_17045_R","8116","8","4535"
"17004_17045_R","34015","9","4535"
"17004_17045_R","31212","10","4535"
"17004_17045_R","34058","11","4535"
"17004_17045_R","31192","12","4535"
